Power,Fuel,Cost,Efficiency,Lifetime,Power Code 
[833499.08475911],[0.],[8.04251105e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 0, 1, 1)"
[833499.08475911],[0.],[7.87262907e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 0, 1, 2)"
[833499.08475911],[0.],[3.23412636e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 1, 0, 0)"
[833499.08475911],[0.],[4.03221932e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 1, 0, 1)"
[833499.08475911],[0.],[5.01092103e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 1, 0, 2)"
[833499.08475911],[0.],[3.07100146e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 1, 1, 0)"
[833499.08475911],[0.],[3.86936944e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 1, 1, 1)"
[833499.08475911],[0.],[4.84807896e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 1, 1, 2)"
[833499.08475911],[0.],[3.44729026e+10],[833499.08475911],[10.],"(5, 0, 1, 0, 2, 0, 0)"
[833499.08475911],[0.],[2.62561278e+10],[833499.08475911],[10.],"(5, 0, 1, 0, 2, 0, 1)"
[833499.08475911],[0.],[2.25284269e+10],[833499.08475911],[10.],"(5, 0, 1, 0, 2, 0, 2)"
[833499.08475911],[0.],[3.11584024e+10],[833499.08475911],[10.],"(5, 0, 1, 0, 2, 1, 0)"
[833499.08475911],[0.],[2.38513239e+10],[833499.08475911],[10.],"(5, 0, 1, 0, 2, 1, 1)"
[833499.08475911],[0.],[2.05984134e+10],[833499.08475911],[10.],"(5, 0, 1, 0, 2, 1, 2)"
[833499.08475911],[0.],[2.66572313e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 3, 0, 0)"
[833499.08475911],[0.],[3.31520652e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 3, 0, 1)"
[833499.08475911],[0.],[4.23405614e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 3, 0, 2)"
[833499.08475911],[0.],[2.55993797e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 3, 1, 0)"
[833499.08475911],[0.],[3.22468787e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 3, 1, 1)"
[833499.08475911],[0.],[4.14958307e+09],[833499.08475911],[10.],"(5, 0, 1, 0, 3, 1, 2)"
[833609.08475911],[0.],[1.04073869e+10],[833609.08475911],[10.],"(5, 0, 1, 1, 0, 0, 0)"
[833609.08475911],[0.],[8.77357508e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 0, 0, 1)"
[833609.08475911],[0.],[8.47481685e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 0, 0, 2)"
[833609.08475911],[0.],[9.53072057e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 0, 1, 0)"
[833609.08475911],[0.],[8.14251105e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 0, 1, 1)"
[833609.08475911],[0.],[7.97262907e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 0, 1, 2)"
[833609.08475911],[0.],[3.33412636e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 1, 0, 0)"
[833609.08475911],[0.],[4.13221932e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 1, 0, 1)"
[833609.08475911],[0.],[5.11092103e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 1, 0, 2)"
[833609.08475911],[0.],[3.17100146e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 1, 1, 0)"
[833609.08475911],[0.],[3.96936944e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 1, 1, 1)"
[833609.08475911],[0.],[4.94807896e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 1, 1, 2)"
[833609.08475911],[0.],[3.45729026e+10],[833609.08475911],[10.],"(5, 0, 1, 1, 2, 0, 0)"
[833609.08475911],[0.],[2.63561278e+10],[833609.08475911],[10.],"(5, 0, 1, 1, 2, 0, 1)"
[833609.08475911],[0.],[2.26284269e+10],[833609.08475911],[10.],"(5, 0, 1, 1, 2, 0, 2)"
[833609.08475911],[0.],[3.12584024e+10],[833609.08475911],[10.],"(5, 0, 1, 1, 2, 1, 0)"
[833609.08475911],[0.],[2.39513239e+10],[833609.08475911],[10.],"(5, 0, 1, 1, 2, 1, 1)"
[833609.08475911],[0.],[2.06984134e+10],[833609.08475911],[10.],"(5, 0, 1, 1, 2, 1, 2)"
[833609.08475911],[0.],[2.76572313e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 3, 0, 0)"
[833609.08475911],[0.],[3.41520652e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 3, 0, 1)"
[833609.08475911],[0.],[4.33405614e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 3, 0, 2)"
[833609.08475911],[0.],[2.65993797e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 3, 1, 0)"
[833609.08475911],[0.],[3.32468787e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 3, 1, 1)"
[833609.08475911],[0.],[4.24958307e+09],[833609.08475911],[10.],"(5, 0, 1, 1, 3, 1, 2)"
[833499.08475911],[0.],[5.59296754e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 0, 0, 0)"
[833499.08475911],[0.],[5.35037347e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 0, 0, 1)"
[833499.08475911],[0.],[5.78163656e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 0, 0, 2)"
[833499.08475911],[0.],[5.21725338e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 0, 1, 0)"
[833499.08475911],[0.],[5.07991745e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 0, 1, 1)"
[833499.08475911],[0.],[5.56641323e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 0, 1, 2)"
[833499.08475911],[0.],[2.56157015e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 1, 0, 0)"
[833499.08475911],[0.],[3.361221e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 1, 0, 1)"
[833499.08475911],[0.],[4.33996693e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 1, 0, 2)"
[833499.08475911],[0.],[2.49165948e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 1, 1, 0)"
[833499.08475911],[0.],[3.29142819e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 1, 1, 1)"
[833499.08475911],[0.],[4.27017747e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 1, 1, 2)"
[833499.08475911],[0.],[1.59496171e+10],[833499.08475911],[10.],"(5, 0, 2, 0, 2, 0, 0)"
[833499.08475911],[0.],[1.28857532e+10],[833499.08475911],[10.],"(5, 0, 2, 0, 2, 0, 1)"
[833499.08475911],[0.],[1.18474695e+10],[833499.08475911],[10.],"(5, 0, 2, 0, 2, 0, 2)"
[833499.08475911],[0.],[1.4529117e+10],[833499.08475911],[10.],"(5, 0, 2, 0, 2, 1, 0)"
[833499.08475911],[0.],[1.18551229e+10],[833499.08475911],[10.],"(5, 0, 2, 0, 2, 1, 1)"
[833499.08475911],[0.],[1.10203208e+10],[833499.08475911],[10.],"(5, 0, 2, 0, 2, 1, 2)"
[833499.08475911],[0.],[2.31796876e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 3, 0, 0)"
[833499.08475911],[0.],[3.0539298e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 3, 0, 1)"
[833499.08475911],[0.],[4.00702483e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 3, 0, 2)"
[833499.08475911],[0.],[2.27263227e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 3, 1, 0)"
[833499.08475911],[0.],[3.01513609e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 3, 1, 1)"
[833499.08475911],[0.],[3.97082209e+09],[833499.08475911],[10.],"(5, 0, 2, 0, 3, 1, 2)"
[833609.08475911],[0.],[5.69296754e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 0, 0, 0)"
[833609.08475911],[0.],[5.45037347e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 0, 0, 1)"
[833609.08475911],[0.],[5.88163656e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 0, 0, 2)"
[833609.08475911],[0.],[5.31725338e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 0, 1, 0)"
[833609.08475911],[0.],[5.17991745e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 0, 1, 1)"
[833609.08475911],[0.],[5.66641323e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 0, 1, 2)"
[833609.08475911],[0.],[2.66157015e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 1, 0, 0)"
[833609.08475911],[0.],[3.461221e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 1, 0, 1)"
[833609.08475911],[0.],[4.43996693e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 1, 0, 2)"
[833609.08475911],[0.],[2.59165948e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 1, 1, 0)"
[833609.08475911],[0.],[3.39142819e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 1, 1, 1)"
[833609.08475911],[0.],[4.37017747e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 1, 1, 2)"
[833609.08475911],[0.],[1.60496171e+10],[833609.08475911],[10.],"(5, 0, 2, 1, 2, 0, 0)"
[833609.08475911],[0.],[1.29857532e+10],[833609.08475911],[10.],"(5, 0, 2, 1, 2, 0, 1)"
[833609.08475911],[0.],[1.19474695e+10],[833609.08475911],[10.],"(5, 0, 2, 1, 2, 0, 2)"
[833609.08475911],[0.],[1.4629117e+10],[833609.08475911],[10.],"(5, 0, 2, 1, 2, 1, 0)"
[833609.08475911],[0.],[1.19551229e+10],[833609.08475911],[10.],"(5, 0, 2, 1, 2, 1, 1)"
[833609.08475911],[0.],[1.11203208e+10],[833609.08475911],[10.],"(5, 0, 2, 1, 2, 1, 2)"
[833609.08475911],[0.],[2.41796876e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 3, 0, 0)"
[833609.08475911],[0.],[3.1539298e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 3, 0, 1)"
[833609.08475911],[0.],[4.10702483e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 3, 0, 2)"
[833609.08475911],[0.],[2.37263227e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 3, 1, 0)"
[833609.08475911],[0.],[3.11513609e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 3, 1, 1)"
[833609.08475911],[0.],[4.07082209e+09],[833609.08475911],[10.],"(5, 0, 2, 1, 3, 1, 2)"
[833499.08475911],[0.],[2.05715299e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 0, 0, 0)"
[833499.08475911],[0.],[2.85797225e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 0, 0, 1)"
[833499.08475911],[0.],[3.83675135e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 0, 0, 2)"
[833499.08475911],[0.],[2.05715299e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 0, 1, 0)"
[833499.08475911],[0.],[2.85797225e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 0, 1, 1)"
[833499.08475911],[0.],[3.83675135e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 0, 1, 2)"
[833499.08475911],[0.],[2.05715299e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 1, 0, 0)"
[833499.08475911],[0.],[2.85797225e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 1, 0, 1)"
[833499.08475911],[0.],[3.83675135e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 1, 0, 2)"
[833499.08475911],[0.],[2.05715299e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 1, 1, 0)"
[833499.08475911],[0.],[2.85797225e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 1, 1, 1)"
[833499.08475911],[0.],[3.83675135e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 1, 1, 2)"
[833499.08475911],[0.],[2.05715299e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 2, 0, 0)"
[833499.08475911],[0.],[2.85797225e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 2, 0, 1)"
[833499.08475911],[0.],[3.83675135e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 2, 0, 2)"
[833499.08475911],[0.],[2.05715299e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 2, 1, 0)"
[833499.08475911],[0.],[2.85797225e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 2, 1, 1)"
[833499.08475911],[0.],[3.83675135e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 2, 1, 2)"
[833499.08475911],[0.],[2.05715299e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 3, 0, 0)"
[833499.08475911],[0.],[2.85797225e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 3, 0, 1)"
[833499.08475911],[0.],[3.83675135e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 3, 0, 2)"
[833499.08475911],[0.],[2.05715299e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 3, 1, 0)"
[833499.08475911],[0.],[2.85797225e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 3, 1, 1)"
[833499.08475911],[0.],[3.83675135e+09],[833499.08475911],[10.],"(5, 0, 3, 0, 3, 1, 2)"
[833609.08475911],[0.],[2.15715299e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 0, 0, 0)"
[833609.08475911],[0.],[2.95797225e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 0, 0, 1)"
[833609.08475911],[0.],[3.93675135e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 0, 0, 2)"
[833609.08475911],[0.],[2.15715299e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 0, 1, 0)"
[833609.08475911],[0.],[2.95797225e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 0, 1, 1)"
[833609.08475911],[0.],[3.93675135e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 0, 1, 2)"
[833609.08475911],[0.],[2.15715299e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 1, 0, 0)"
[833609.08475911],[0.],[2.95797225e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 1, 0, 1)"
[833609.08475911],[0.],[3.93675135e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 1, 0, 2)"
[833609.08475911],[0.],[2.15715299e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 1, 1, 0)"
[833609.08475911],[0.],[2.95797225e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 1, 1, 1)"
[833609.08475911],[0.],[3.93675135e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 1, 1, 2)"
[833609.08475911],[0.],[2.15715299e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 2, 0, 0)"
[833609.08475911],[0.],[2.95797225e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 2, 0, 1)"
[833609.08475911],[0.],[3.93675135e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 2, 0, 2)"
[833609.08475911],[0.],[2.15715299e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 2, 1, 0)"
[833609.08475911],[0.],[2.95797225e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 2, 1, 1)"
[833609.08475911],[0.],[3.93675135e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 2, 1, 2)"
[833609.08475911],[0.],[2.15715299e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 3, 0, 0)"
[833609.08475911],[0.],[2.95797225e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 3, 0, 1)"
[833609.08475911],[0.],[3.93675135e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 3, 0, 2)"
[833609.08475911],[0.],[2.15715299e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 3, 1, 0)"
[833609.08475911],[0.],[2.95797225e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 3, 1, 1)"
[833609.08475911],[0.],[3.93675135e+09],[833609.08475911],[10.],"(5, 0, 3, 1, 3, 1, 2)"
[833499.08475911],[0.],[1.38403867e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 0, 0, 0)"
[833499.08475911],[0.],[1.11631615e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 0, 0, 1)"
[833499.08475911],[0.],[1.03168872e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 0, 0, 2)"
[833499.08475911],[0.],[1.25880061e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 0, 1, 0)"
[833499.08475911],[0.],[1.02616414e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 0, 1, 1)"
[833499.08475911],[0.],[9.59947612e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 0, 1, 2)"
[833499.08475911],[0.],[3.73572869e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 1, 0, 0)"
[833499.08475911],[0.],[4.53265324e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 1, 0, 1)"
[833499.08475911],[0.],[5.51132179e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 1, 0, 2)"
[833499.08475911],[0.],[3.50269311e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 1, 1, 0)"
[833499.08475911],[0.],[4.30001056e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 1, 1, 1)"
[833499.08475911],[0.],[5.27869026e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 1, 1, 2)"
[833499.08475911],[0.],[4.83625518e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 2, 0, 0)"
[833499.08475911],[0.],[3.62810939e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 2, 0, 1)"
[833499.08475911],[0.],[3.05363302e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 2, 0, 2)"
[833499.08475911],[0.],[4.36275517e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 2, 1, 0)"
[833499.08475911],[0.],[3.28456597e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 2, 1, 1)"
[833499.08475911],[0.],[2.77791681e+10],[833499.08475911],[10.],"(5, 1, 0, 0, 2, 1, 2)"
[833499.08475911],[0.],[2.92372407e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 3, 0, 0)"
[833499.08475911],[0.],[3.50834924e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 3, 0, 1)"
[833499.08475911],[0.],[4.40151479e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 3, 0, 2)"
[833499.08475911],[0.],[2.77260242e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 3, 1, 0)"
[833499.08475911],[0.],[3.37903688e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 3, 1, 1)"
[833499.08475911],[0.],[4.28083898e+09],[833499.08475911],[10.],"(5, 1, 0, 0, 3, 1, 2)"
[833609.08475911],[0.],[1.39403867e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 0, 0, 0)"
[833609.08475911],[0.],[1.12631615e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 0, 0, 1)"
[833609.08475911],[0.],[1.04168872e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 0, 0, 2)"
[833609.08475911],[0.],[1.26880061e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 0, 1, 0)"
[833609.08475911],[0.],[1.03616414e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 0, 1, 1)"
[833609.08475911],[0.],[9.69947612e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 0, 1, 2)"
[833609.08475911],[0.],[3.83572869e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 1, 0, 0)"
[833609.08475911],[0.],[4.63265324e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 1, 0, 1)"
[833609.08475911],[0.],[5.61132179e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 1, 0, 2)"
[833609.08475911],[0.],[3.60269311e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 1, 1, 0)"
[833609.08475911],[0.],[4.40001056e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 1, 1, 1)"
[833609.08475911],[0.],[5.37869026e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 1, 1, 2)"
[833609.08475911],[0.],[4.84625518e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 2, 0, 0)"
[833609.08475911],[0.],[3.63810939e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 2, 0, 1)"
[833609.08475911],[0.],[3.06363302e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 2, 0, 2)"
[833609.08475911],[0.],[4.37275517e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 2, 1, 0)"
[833609.08475911],[0.],[3.29456597e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 2, 1, 1)"
[833609.08475911],[0.],[2.78791681e+10],[833609.08475911],[10.],"(5, 1, 0, 1, 2, 1, 2)"
[833609.08475911],[0.],[3.02372407e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 3, 0, 0)"
[833609.08475911],[0.],[3.60834924e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 3, 0, 1)"
[833609.08475911],[0.],[4.50151479e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 3, 0, 2)"
[833609.08475911],[0.],[2.87260242e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 3, 1, 0)"
[833609.08475911],[0.],[3.47903688e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 3, 1, 1)"
[833609.08475911],[0.],[4.38083898e+09],[833609.08475911],[10.],"(5, 1, 0, 1, 3, 1, 2)"
[833499.08475911],[0.],[1.03045721e+10],[833499.08475911],[10.],"(5, 1, 1, 0, 0, 0, 0)"
[833499.08475911],[0.],[8.67076026e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 0, 0, 1)"
[833499.08475911],[0.],[8.37200202e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 0, 0, 2)"
[833499.08475911],[0.],[9.42790574e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 0, 1, 0)"
[833499.08475911],[0.],[8.03969622e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 0, 1, 1)"
[833499.08475911],[0.],[7.86981424e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 0, 1, 2)"
[833499.08475911],[0.],[3.23131153e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 1, 0, 0)"
[833499.08475911],[0.],[4.02940449e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 1, 0, 1)"
[833499.08475911],[0.],[5.00810621e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 1, 0, 2)"
[833499.08475911],[0.],[3.06818663e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 1, 1, 0)"
[833499.08475911],[0.],[3.86655462e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 1, 1, 1)"
[833499.08475911],[0.],[4.84526413e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 1, 1, 2)"
[833499.08475911],[0.],[3.44700877e+10],[833499.08475911],[10.],"(5, 1, 1, 0, 2, 0, 0)"
[833499.08475911],[0.],[2.62533129e+10],[833499.08475911],[10.],"(5, 1, 1, 0, 2, 0, 1)"
[833499.08475911],[0.],[2.25256121e+10],[833499.08475911],[10.],"(5, 1, 1, 0, 2, 0, 2)"
[833499.08475911],[0.],[3.11555876e+10],[833499.08475911],[10.],"(5, 1, 1, 0, 2, 1, 0)"
[833499.08475911],[0.],[2.3848509e+10],[833499.08475911],[10.],"(5, 1, 1, 0, 2, 1, 1)"
[833499.08475911],[0.],[2.05955986e+10],[833499.08475911],[10.],"(5, 1, 1, 0, 2, 1, 2)"
[833499.08475911],[0.],[2.6629083e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 3, 0, 0)"
[833499.08475911],[0.],[3.31239169e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 3, 0, 1)"
[833499.08475911],[0.],[4.23124131e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 3, 0, 2)"
[833499.08475911],[0.],[2.55712314e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 3, 1, 0)"
[833499.08475911],[0.],[3.22187304e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 3, 1, 1)"
[833499.08475911],[0.],[4.14676824e+09],[833499.08475911],[10.],"(5, 1, 1, 0, 3, 1, 2)"
[833609.08475911],[0.],[1.04045721e+10],[833609.08475911],[10.],"(5, 1, 1, 1, 0, 0, 0)"
[833609.08475911],[0.],[8.77076026e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 0, 0, 1)"
[833609.08475911],[0.],[8.47200202e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 0, 0, 2)"
[833609.08475911],[0.],[9.52790574e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 0, 1, 0)"
[833609.08475911],[0.],[8.13969622e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 0, 1, 1)"
[833609.08475911],[0.],[7.96981424e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 0, 1, 2)"
[833609.08475911],[0.],[3.33131153e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 1, 0, 0)"
[833609.08475911],[0.],[4.12940449e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 1, 0, 1)"
[833609.08475911],[0.],[5.10810621e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 1, 0, 2)"
[833609.08475911],[0.],[3.16818663e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 1, 1, 0)"
[833609.08475911],[0.],[3.96655462e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 1, 1, 1)"
[833609.08475911],[0.],[4.94526413e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 1, 1, 2)"
[833609.08475911],[0.],[3.45700877e+10],[833609.08475911],[10.],"(5, 1, 1, 1, 2, 0, 0)"
[833609.08475911],[0.],[2.63533129e+10],[833609.08475911],[10.],"(5, 1, 1, 1, 2, 0, 1)"
[833609.08475911],[0.],[2.26256121e+10],[833609.08475911],[10.],"(5, 1, 1, 1, 2, 0, 2)"
[833609.08475911],[0.],[3.12555876e+10],[833609.08475911],[10.],"(5, 1, 1, 1, 2, 1, 0)"
[833609.08475911],[0.],[2.3948509e+10],[833609.08475911],[10.],"(5, 1, 1, 1, 2, 1, 1)"
[833609.08475911],[0.],[2.06955986e+10],[833609.08475911],[10.],"(5, 1, 1, 1, 2, 1, 2)"
[833609.08475911],[0.],[2.7629083e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 3, 0, 0)"
[833609.08475911],[0.],[3.41239169e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 3, 0, 1)"
[833609.08475911],[0.],[4.33124131e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 3, 0, 2)"
[833609.08475911],[0.],[2.65712314e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 3, 1, 0)"
[833609.08475911],[0.],[3.32187304e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 3, 1, 1)"
[833609.08475911],[0.],[4.24676824e+09],[833609.08475911],[10.],"(5, 1, 1, 1, 3, 1, 2)"
[833499.08475911],[0.],[5.59015271e+09],[833499.08475911],[10.],"(5, 1, 2, 0, 0, 0, 0)"
[833499.08475911],[0.],[5.34755864e+09],[833499.08475911],[10.],"(5, 1, 2, 0, 0, 0, 1)"
[833499.08475911],[0.],[5.77882173e+09],[833499.08475911],[10.],"(5, 1, 2, 0, 0, 0, 2)"
[833499.08475911],[0.],[5.21443856e+09],[833499.08475911],[10.],"(5, 1, 2, 0, 0, 1, 0)"
